ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2018,"2018",0,"Total",54221,7288.999999999999,"Census Tract 131.04, San Diego County, CA","14000US06073013104"
2018,"2018",0,"Total",29209,6065,"Census Tract 132.03, San Diego County, CA","14000US06073013203"
2018,"2018",0,"Total",36429,12328,"Census Tract 132.04, San Diego County, CA","14000US06073013204"
2018,"2018",0,"Total",37121,19298,"Census Tract 132.05, San Diego County, CA","14000US06073013205"
2018,"2018",0,"Total",41108,4507,"Census Tract 132.06, San Diego County, CA","14000US06073013206"
2018,"2018",0,"Total",74146,8048,"Census Tract 133.01, San Diego County, CA","14000US06073013301"
2018,"2018",0,"Total",74279,14184.999999999998,"Census Tract 133.02, San Diego County, CA","14000US06073013302"
2018,"2018",0,"Total",54492,6946,"Census Tract 133.03, San Diego County, CA","14000US06073013303"
2018,"2018",0,"Total",63056,16487,"Census Tract 133.06, San Diego County, CA","14000US06073013306"
2018,"2018",0,"Total",84500,11168,"Census Tract 133.07, San Diego County, CA","14000US06073013307"
2018,"2018",0,"Total",67500,6934,"Census Tract 133.08, San Diego County, CA","14000US06073013308"
2018,"2018",0,"Total",89707,9781,"Census Tract 133.09, San Diego County, CA","14000US06073013309"
2018,"2018",0,"Total",93222,14488.999999999998,"Census Tract 133.10, San Diego County, CA","14000US06073013310"
2018,"2018",0,"Total",106028,17775,"Census Tract 133.11, San Diego County, CA","14000US06073013311"
2018,"2018",0,"Total",72434,11017,"Census Tract 133.12, San Diego County, CA","14000US06073013312"
2018,"2018",0,"Total",112801,9062,"Census Tract 133.13, San Diego County, CA","14000US06073013313"
2018,"2018",0,"Total",114519,9953,"Census Tract 133.14, San Diego County, CA","14000US06073013314"
2018,"2018",0,"Total",80811,18059,"Census Tract 134.01, San Diego County, CA","14000US06073013401"
2018,"2018",0,"Total",84097,11797,"Census Tract 134.09, San Diego County, CA","14000US06073013409"
2018,"2018",0,"Total",121701,18231,"Census Tract 134.10, San Diego County, CA","14000US06073013410"
2018,"2018",0,"Total",93077,11284,"Census Tract 134.11, San Diego County, CA","14000US06073013411"
2018,"2018",0,"Total",96675,13415,"Census Tract 134.12, San Diego County, CA","14000US06073013412"
2018,"2018",0,"Total",102762,6829,"Census Tract 134.14, San Diego County, CA","14000US06073013414"
2018,"2018",0,"Total",91042,17070,"Census Tract 134.15, San Diego County, CA","14000US06073013415"
2018,"2018",0,"Total",91307,10986,"Census Tract 134.16, San Diego County, CA","14000US06073013416"
2018,"2018",0,"Total",132865,13450,"Census Tract 134.17, San Diego County, CA","14000US06073013417"
2018,"2018",0,"Total",87574,7601,"Census Tract 134.18, San Diego County, CA","14000US06073013418"
2018,"2018",0,"Total",109583,14855,"Census Tract 134.19, San Diego County, CA","14000US06073013419"
2018,"2018",0,"Total",92656,12049,"Census Tract 134.20, San Diego County, CA","14000US06073013420"
2018,"2018",0,"Total",92183,12778,"Census Tract 134.21, San Diego County, CA","14000US06073013421"
2018,"2018",0,"Total",63095,5898,"Census Tract 135.03, San Diego County, CA","14000US06073013503"
2018,"2018",0,"Total",84097,15883.999999999998,"Census Tract 135.04, San Diego County, CA","14000US06073013504"
2018,"2018",0,"Total",71065,7236,"Census Tract 135.05, San Diego County, CA","14000US06073013505"
2018,"2018",0,"Total",70000,13388,"Census Tract 135.06, San Diego County, CA","14000US06073013506"
2018,"2018",0,"Total",81875,13520,"Census Tract 136.01, San Diego County, CA","14000US06073013601"
2018,"2018",0,"Total",84519,19661,"Census Tract 136.04, San Diego County, CA","14000US06073013604"
2018,"2018",0,"Total",109792,11754,"Census Tract 136.05, San Diego County, CA","14000US06073013605"
2018,"2018",0,"Total",78694,3892,"Census Tract 136.06, San Diego County, CA","14000US06073013606"
2018,"2018",0,"Total",91944,13629,"Census Tract 137.01, San Diego County, CA","14000US06073013701"
2018,"2018",0,"Total",62677,3856,"Census Tract 137.02, San Diego County, CA","14000US06073013702"
2018,"2018",0,"Total",67561,8331,"Census Tract 138.01, San Diego County, CA","14000US06073013801"
2018,"2018",0,"Total",53750,7595,"Census Tract 138.02, San Diego County, CA","14000US06073013802"
2018,"2018",0,"Total",70734,12500,"Census Tract 139.03, San Diego County, CA","14000US06073013903"
2018,"2018",0,"Total",88207,25782,"Census Tract 139.05, San Diego County, CA","14000US06073013905"
2018,"2018",0,"Total",48750,15642,"Census Tract 139.06, San Diego County, CA","14000US06073013906"
2018,"2018",0,"Total",46655,4963,"Census Tract 139.07, San Diego County, CA","14000US06073013907"
2018,"2018",0,"Total",67917,11903,"Census Tract 139.08, San Diego County, CA","14000US06073013908"
2018,"2018",0,"Total",60944,5762,"Census Tract 139.09, San Diego County, CA","14000US06073013909"
2018,"2018",0,"Total",55313,13347,"Census Tract 140.01, San Diego County, CA","14000US06073014001"
2018,"2018",0,"Total",81667,13160,"Census Tract 140.02, San Diego County, CA","14000US06073014002"
2018,"2018",0,"Total",68850,16232.000000000002,"Census Tract 141.01, San Diego County, CA","14000US06073014101"
2018,"2018",0,"Total",62165,4888,"Census Tract 141.02, San Diego County, CA","14000US06073014102"
2018,"2018",0,"Total",80464,6876,"Census Tract 142, San Diego County, CA","14000US06073014200"
2018,"2018",0,"Total",62929,18271,"Census Tract 143, San Diego County, CA","14000US06073014300"
2018,"2018",0,"Total",33824,4690,"Census Tract 144, San Diego County, CA","14000US06073014400"
2018,"2018",0,"Total",60058,11598,"Census Tract 145, San Diego County, CA","14000US06073014500"
2018,"2018",0,"Total",42500,9690,"Census Tract 146.01, San Diego County, CA","14000US06073014601"
2018,"2018",0,"Total",91058,7169.000000000001,"Census Tract 146.02, San Diego County, CA","14000US06073014602"
2018,"2018",0,"Total",70871,14614,"Census Tract 147, San Diego County, CA","14000US06073014700"
2018,"2018",0,"Total",57838,8239,"Census Tract 148.03, San Diego County, CA","14000US06073014803"
2018,"2018",0,"Total",60556,8731,"Census Tract 148.04, San Diego County, CA","14000US06073014804"
2018,"2018",0,"Total",59051,11801,"Census Tract 148.05, San Diego County, CA","14000US06073014805"
2018,"2018",0,"Total",48582,6175,"Census Tract 148.06, San Diego County, CA","14000US06073014806"
2018,"2018",0,"Total",59955,12313,"Census Tract 149.01, San Diego County, CA","14000US06073014901"
2018,"2018",0,"Total",60729,10659,"Census Tract 149.02, San Diego County, CA","14000US06073014902"
2018,"2018",0,"Total",70491,11727,"Census Tract 150, San Diego County, CA","14000US06073015000"
2018,"2018",0,"Total",75282,8668,"Census Tract 151, San Diego County, CA","14000US06073015100"
2018,"2018",0,"Total",111625,16201,"Census Tract 152, San Diego County, CA","14000US06073015200"
2018,"2018",0,"Total",63315,10830,"Census Tract 153.01, San Diego County, CA","14000US06073015301"
2018,"2018",0,"Total",98935,15239,"Census Tract 153.02, San Diego County, CA","14000US06073015302"
2018,"2018",0,"Total",114583,15664.000000000002,"Census Tract 154.03, San Diego County, CA","14000US06073015403"
2018,"2018",0,"Total",56341,10613,"Census Tract 154.04, San Diego County, CA","14000US06073015404"
2018,"2018",0,"Total",102474,9812,"Census Tract 154.05, San Diego County, CA","14000US06073015405"
2018,"2018",0,"Total",134118,14871,"Census Tract 154.06, San Diego County, CA","14000US06073015406"
2018,"2018",0,"Total",83346,14487,"Census Tract 155.01, San Diego County, CA","14000US06073015501"
2018,"2018",0,"Total",102333,12972,"Census Tract 155.02, San Diego County, CA","14000US06073015502"
2018,"2018",0,"Total",68158,17266,"Census Tract 156.01, San Diego County, CA","14000US06073015601"
2018,"2018",0,"Total",113750,10325,"Census Tract 156.02, San Diego County, CA","14000US06073015602"
2018,"2018",0,"Total",32746,7281.000000000001,"Census Tract 157.01, San Diego County, CA","14000US06073015701"
2018,"2018",0,"Total",25720,7113,"Census Tract 157.03, San Diego County, CA","14000US06073015703"
2018,"2018",0,"Total",48456,9107,"Census Tract 157.04, San Diego County, CA","14000US06073015704"
2018,"2018",0,"Total",35668,6342,"Census Tract 158.01, San Diego County, CA","14000US06073015801"
2018,"2018",0,"Total",47687,11708,"Census Tract 158.02, San Diego County, CA","14000US06073015802"
2018,"2018",0,"Total",42989,9959,"Census Tract 159.01, San Diego County, CA","14000US06073015901"
2018,"2018",0,"Total",53286,5146,"Census Tract 159.02, San Diego County, CA","14000US06073015902"
2018,"2018",0,"Total",75142,15004,"Census Tract 160, San Diego County, CA","14000US06073016000"
2018,"2018",0,"Total",88898,14554,"Census Tract 161, San Diego County, CA","14000US06073016100"
2018,"2018",0,"Total",95170,15265.999999999998,"Census Tract 162.01, San Diego County, CA","14000US06073016201"
2018,"2018",0,"Total",56477,9558,"Census Tract 162.02, San Diego County, CA","14000US06073016202"
2018,"2018",0,"Total",39450,8128,"Census Tract 163.01, San Diego County, CA","14000US06073016301"
2018,"2018",0,"Total",38750,4277,"Census Tract 163.02, San Diego County, CA","14000US06073016302"
2018,"2018",0,"Total",80655,11527,"Census Tract 164.01, San Diego County, CA","14000US06073016401"
2018,"2018",0,"Total",47576,21575,"Census Tract 164.02, San Diego County, CA","14000US06073016402"
2018,"2018",0,"Total",42875,10389,"Census Tract 165.02, San Diego County, CA","14000US06073016502"
2018,"2018",0,"Total",69063,8504,"Census Tract 165.03, San Diego County, CA","14000US06073016503"
2018,"2018",0,"Total",48170,5791,"Census Tract 165.04, San Diego County, CA","14000US06073016504"
2018,"2018",0,"Total",61875,6388,"Census Tract 166.05, San Diego County, CA","14000US06073016605"
2018,"2018",0,"Total",105024,8795,"Census Tract 166.06, San Diego County, CA","14000US06073016606"
2018,"2018",0,"Total",87500,23302,"Census Tract 166.07, San Diego County, CA","14000US06073016607"
2018,"2018",0,"Total",99891,25295,"Census Tract 166.08, San Diego County, CA","14000US06073016608"
2018,"2018",0,"Total",91384,11000,"Census Tract 166.09, San Diego County, CA","14000US06073016609"
2018,"2018",0,"Total",86813,11084,"Census Tract 166.10, San Diego County, CA","14000US06073016610"
2018,"2018",0,"Total",94621,5706,"Census Tract 166.12, San Diego County, CA","14000US06073016612"
2018,"2018",0,"Total",97019,15467,"Census Tract 166.13, San Diego County, CA","14000US06073016613"
2018,"2018",0,"Total",93889,15693,"Census Tract 166.14, San Diego County, CA","14000US06073016614"
2018,"2018",0,"Total",98077,14784,"Census Tract 166.15, San Diego County, CA","14000US06073016615"
2018,"2018",0,"Total",67917,11033,"Census Tract 166.16, San Diego County, CA","14000US06073016616"
2018,"2018",0,"Total",58750,6288,"Census Tract 166.17, San Diego County, CA","14000US06073016617"
2018,"2018",0,"Total",84071,5932,"Census Tract 167.01, San Diego County, CA","14000US06073016701"
2018,"2018",0,"Total",62477,10119,"Census Tract 167.02, San Diego County, CA","14000US06073016702"
2018,"2018",0,"Total",76210,12054,"Census Tract 168.02, San Diego County, CA","14000US06073016802"
2018,"2018",0,"Total",71737,12698,"Census Tract 168.04, San Diego County, CA","14000US06073016804"
2018,"2018",0,"Total",61310,10223,"Census Tract 168.06, San Diego County, CA","14000US06073016806"
2018,"2018",0,"Total",82269,2289,"Census Tract 168.07, San Diego County, CA","14000US06073016807"
2018,"2018",0,"Total",93500,12312,"Census Tract 168.09, San Diego County, CA","14000US06073016809"
2018,"2018",0,"Total",86442,8419,"Census Tract 168.10, San Diego County, CA","14000US06073016810"
2018,"2018",0,"Total",71250,17519,"Census Tract 168.11, San Diego County, CA","14000US06073016811"
2018,"2018",0,"Total",90859,16623,"Census Tract 169.01, San Diego County, CA","14000US06073016901"
2018,"2018",0,"Total",93750,16121,"Census Tract 169.02, San Diego County, CA","14000US06073016902"
2018,"2018",0,"Total",142546,26020,"Census Tract 170.06, San Diego County, CA","14000US06073017006"
2018,"2018",0,"Total",85556,19031,"Census Tract 170.09, San Diego County, CA","14000US06073017009"
2018,"2018",0,"Total",120833,12335,"Census Tract 170.10, San Diego County, CA","14000US06073017010"
2018,"2018",0,"Total",58465,2480,"Census Tract 170.14, San Diego County, CA","14000US06073017014"
2018,"2018",0,"Total",88338,5770,"Census Tract 170.15, San Diego County, CA","14000US06073017015"
2018,"2018",0,"Total",64353,7904,"Census Tract 170.18, San Diego County, CA","14000US06073017018"
2018,"2018",0,"Total",81535,15402,"Census Tract 170.19, San Diego County, CA","14000US06073017019"
2018,"2018",0,"Total",140804,18602,"Census Tract 170.20, San Diego County, CA","14000US06073017020"
2018,"2018",0,"Total",141071,37746,"Census Tract 170.21, San Diego County, CA","14000US06073017021"
2018,"2018",0,"Total",93958,17328,"Census Tract 170.22, San Diego County, CA","14000US06073017022"
2018,"2018",0,"Total",172554,20380,"Census Tract 170.29, San Diego County, CA","14000US06073017029"
2018,"2018",0,"Total",146299,15383,"Census Tract 170.30, San Diego County, CA","14000US06073017030"
2018,"2018",0,"Total",96211,9871,"Census Tract 170.31, San Diego County, CA","14000US06073017031"
2018,"2018",0,"Total",132622,13767,"Census Tract 170.32, San Diego County, CA","14000US06073017032"
2018,"2018",0,"Total",143846,12733,"Census Tract 170.33, San Diego County, CA","14000US06073017033"
2018,"2018",0,"Total",126024,11376,"Census Tract 170.34, San Diego County, CA","14000US06073017034"
2018,"2018",0,"Total",76346,28359.999999999996,"Census Tract 170.35, San Diego County, CA","14000US06073017035"
2018,"2018",0,"Total",111250,10955,"Census Tract 170.36, San Diego County, CA","14000US06073017036"
2018,"2018",0,"Total",100656,19296,"Census Tract 170.37, San Diego County, CA","14000US06073017037"
2018,"2018",0,"Total",104926,16401,"Census Tract 170.39, San Diego County, CA","14000US06073017039"
2018,"2018",0,"Total",128563,18675,"Census Tract 170.40, San Diego County, CA","14000US06073017040"
2018,"2018",0,"Total",108036,16989,"Census Tract 170.41, San Diego County, CA","14000US06073017041"
2018,"2018",0,"Total",127869,7852.000000000001,"Census Tract 170.42, San Diego County, CA","14000US06073017042"
2018,"2018",0,"Total",121719,22114,"Census Tract 170.43, San Diego County, CA","14000US06073017043"
2018,"2018",0,"Total",139924,11871,"Census Tract 170.44, San Diego County, CA","14000US06073017044"
2018,"2018",0,"Total",154079,19262,"Census Tract 170.45, San Diego County, CA","14000US06073017045"
2018,"2018",0,"Total",127321,10792,"Census Tract 170.46, San Diego County, CA","14000US06073017046"
2018,"2018",0,"Total",141875,9626,"Census Tract 170.47, San Diego County, CA","14000US06073017047"
2018,"2018",0,"Total",62218,10822,"Census Tract 170.48, San Diego County, CA","14000US06073017048"
2018,"2018",0,"Total",97000,24281,"Census Tract 170.49, San Diego County, CA","14000US06073017049"
2018,"2018",0,"Total",68372,11035,"Census Tract 170.50, San Diego County, CA","14000US06073017050"
2018,"2018",0,"Total",97309,16482,"Census Tract 170.51, San Diego County, CA","14000US06073017051"
2018,"2018",0,"Total",96839,9900,"Census Tract 170.52, San Diego County, CA","14000US06073017052"
2018,"2018",0,"Total",149391,12990,"Census Tract 170.53, San Diego County, CA","14000US06073017053"
2018,"2018",0,"Total",105588,13034,"Census Tract 170.54, San Diego County, CA","14000US06073017054"
2018,"2018",0,"Total",126688,11033,"Census Tract 170.55, San Diego County, CA","14000US06073017055"
2018,"2018",0,"Total",107639,11762,"Census Tract 170.56, San Diego County, CA","14000US06073017056"
2018,"2018",0,"Total",113281,16166,"Census Tract 171.04, San Diego County, CA","14000US06073017104"
2018,"2018",0,"Total",113574,21435,"Census Tract 171.06, San Diego County, CA","14000US06073017106"
2018,"2018",0,"Total",176635,12363,"Census Tract 171.07, San Diego County, CA","14000US06073017107"
2018,"2018",0,"Total",120208,27970.999999999996,"Census Tract 171.08, San Diego County, CA","14000US06073017108"
2018,"2018",0,"Total",164327,34554,"Census Tract 171.09, San Diego County, CA","14000US06073017109"
2018,"2018",0,"Total",146518,14360,"Census Tract 171.10, San Diego County, CA","14000US06073017110"
2018,"2018",0,"Total",110625,28004,"Census Tract 172, San Diego County, CA","14000US06073017200"
2018,"2018",0,"Total",162500,42980,"Census Tract 173.03, San Diego County, CA","14000US06073017303"
