Latitude,Longitude,year,T.Plastic,T.Takeout,T.Smoke,T.Fishing,T.bags,T.Dist.M,T.Adults,T.People,T.Kg,N.cleanupAttempts,T.StdEffort,stdzdTotalPlastic,stdzdtakeout,stdzdsmoke,stdzdBags,stdzdFish
32.706,-117.1575,2020,139,51,87,0,0,4831,2,3,0.91,1,14496,0.009588852097,0.003518211921,0.006001655629,0,0
32.7064,-117.1688,2019,113,21,89,0,0,161,2,2,7.88,1,324,0.3487654321,0.06481481481,0.274691358,0,0
32.7073,-117.1697,2019,41,28,5,3,6,1171,50,50,1.56,1,58600,0.0006996587031,0.0004778156997,8.53E-05,0.0001023890785,5.12E-05
32.7081,-117.1681,2019,41,31,5,4,8,161,50,50,1.95,1,8100,0.005061728395,0.003827160494,0.0006172839506,0.000987654321,0.0004938271605
32.7082,-117.1178,2020,3,0,3,0,0,601,3,3,23.59,1,1806,0.001661129568,0,0.001661129568,0,0
32.7083,-117.169,2019,10,1,2,7,0,241,1,1,1.75,1,242,0.04132231405,0.004132231405,0.00826446281,0,0.02892561983
32.7083,-116.9871,2020,0,0,0,0,0,1611,1,1,1.59,1,1612,0,0,0,0,0
32.7085,-117.2385,2020,2,1,1,0,0,51,1,1,0.03,1,52,0.03846153846,0.01923076923,0.01923076923,0,0
32.7085,-117.1697,2020,112,72,40,0,4,1611,4,9,6.8,1,14508,0.007719878688,0.004962779156,0.002757099531,0.0002757099531,0
32.7097,-117.162,2019,312,49,248,0,3,211,3,3,1.81,1,636,0.4905660377,0.07704402516,0.3899371069,0.004716981132,0
32.71,-117.1053,2020,0,0,0,0,0,2,4,4,22.22,2,12,0,0,0,0,0
32.7103,-117.2372,2020,2,0,0,0,0,11,1,1,0.51,1,12,0.1666666667,0,0,0,0
32.7104,-117.23,2018,864,343,378,5,21,38721,9,9,13.9,1,348498,0.002479210785,0.0009842237258,0.001084654718,6.03E-05,1.43E-05
32.711,-117.0527,2017,795,626,144,4,18,801,17,21,13.61,1,16842,0.04720342002,0.03716898231,0.008550053438,0.00106875668,0.0002375014844
32.7116,-117.2293,2020,668,205,418,19,36,741,2,2,15.56,1,1484,0.4501347709,0.1381401617,0.281671159,0.02425876011,0.0128032345
32.7121,-117.1529,2020,747,416,320,0,65,1611,1,1,22.68,1,1612,0.4633995037,0.2580645161,0.1985111663,0.04032258065,0
32.7126,-117.2277,2017,38,21,10,0,0,311,3,3,0.45,1,936,0.0405982906,0.02243589744,0.01068376068,0,0
32.7149,-116.9906,2020,51,30,4,0,2,5631,1,2,1.13,1,11264,0.004527698864,0.002663352273,0.0003551136364,0.0001775568182,0
32.7156,-117.263,2018,0,0,0,0,0,12401,2,2,0.05,1,24804,0,0,0,0,0
32.7163,-117.1623,2018,0,0,0,0,0,2,2,2,0,2,6,0,0,0,0,0
32.7164,-117.224,2018,117,61,50,1,1,901,2,2,2.93,1,1804,0.06485587583,0.03381374723,0.02771618625,0.0005543237251,0.0005543237251
32.7165,-117.2238,2018,173,67,99,2,3,741,3,3,4.21,1,2226,0.0777178796,0.03009883199,0.04447439353,0.001347708895,0.0008984725966
32.7167,-117.1629,2020,0,0,0,0,0,1,1,1,2.72,1,2,0,0,0,0,0
32.7174,-117.2215,2018,25,10,12,1,1,1451,9,9,0.88,1,13068,0.001913070095,0.000765228038,0.0009182736455,7.65E-05,7.65E-05
32.7177,-117.1064,2019,168,89,52,0,2,11,1,1,3.57,1,12,14,7.416666667,4.333333333,0.1666666667,0
32.7178,-117.2552,2018,148,25,111,0,1,511,1,1,7.65,1,512,0.2890625,0.048828125,0.216796875,0.001953125,0
32.7178,-117.14,2017,0,0,0,0,0,11,1,1,0,1,12,0,0,0,0,0
32.7179,-117.1468,2020,235,115,100,0,0,3271,3,3,4.54,1,9816,0.0239405053,0.01171556642,0.01018744906,0,0
32.7181,-117.2471,2017,4,0,4,0,0,11,2,2,0.06,1,24,0.1666666667,0,0.1666666667,0,0
32.7181,-117.222,2020,247,150,54,9,5,3221,1,1,6.8,1,3222,0.07666045934,0.04655493482,0.01675977654,0.001551831161,0.002793296089
32.7182,-117.2456,2020,46,29,16,0,6,2321,2,2,0.91,1,4644,0.009905254091,0.00624461671,0.003445305771,0.001291989664,0
32.7187,-117.2545,2017,1630,766,840,10,39,3221,14,15,74.84,1,48330,0.03372646389,0.01584936892,0.017380509,0.0008069522036,0.0002069108214
32.719,-117.2542,2020,87,74,10,0,4,1611,1,1,2.27,1,1612,0.05397022333,0.0459057072,0.006203473945,0.002481389578,0
32.7191,-117.141,2017,1,0,1,0,0,1,1,1,0,1,2,0.5,0,0.5,0,0
32.7193,-117.2553,2019,79,13,66,0,0,31,4,4,24.25,1,128,0.6171875,0.1015625,0.515625,0,0
32.7194,-117.2554,2020,60,25,30,0,0,4831,3,3,4.99,1,14496,0.004139072848,0.001724613687,0.002069536424,0,0
32.7196,-117.2567,2019,108,87,21,0,5,1,2,2,9.72,1,4,27,21.75,5.25,1.25,0
32.7196,-117.1103,2020,593,307,260,0,12,1771,8,8,340.19,1,14176,0.04183126411,0.02165632054,0.01834085779,0.0008465011287,0
32.7203,-117.2263,2020,205,81,104,7,2,2671,2,2,9.07,1,5344,0.03836077844,0.01515718563,0.01946107784,0.000374251497,0.00130988024
32.7209,-117.1397,2017,1,0,0,0,0,1,1,1,0,1,2,0.5,0,0,0,0
32.7213,-117.2556,2020,360,339,15,0,15,2411,2,2,1.81,1,4824,0.07462686567,0.07027363184,0.003109452736,0.003109452736,0
32.722,-117.2299,2020,132,54,76,0,4,391,2,2,4.54,1,784,0.1683673469,0.06887755102,0.09693877551,0.005102040816,0
32.7221,-117.1657,2020,5,1,3,0,0,11,1,1,0.24,1,12,0.4166666667,0.08333333333,0.25,0,0
32.7225,-117.2556,2020,117,33,78,0,2,1611,1,1,7.26,1,1612,0.07258064516,0.02047146402,0.04838709677,0.001240694789,0
32.7231,-117.2208,2020,0,0,0,0,0,1211,11,11,9.07,1,13332,0,0,0,0,0
32.7235,-117.2214,2020,116,59,51,1,15,2301,8,8,3.63,1,18416,0.006298870547,0.003203735882,0.002769331017,0.0008145091225,5.43E-05
32.7235,-117.1732,2020,268,173,82,0,8,3221,2,2,9.53,1,6444,0.04158907511,0.02684667908,0.01272501552,0.001241464929,0
32.7238,-117.2573,2019,10,0,10,0,0,1231,4,4,11.29,1,4928,0.002029220779,0,0.002029220779,0,0
32.724,-117.256,2020,0,0,0,0,0,1,8,8,6.8,1,16,0,0,0,0,0
32.7243,-117.2503,2017,27,11,13,2,1,5691,1,1,0.93,1,5692,0.004743499649,0.001932536894,0.002283907238,0.0001756851722,0.0003513703443
32.7245,-117.2505,2017,68,46,7,0,0,6301,1,1,2.37,1,6302,0.01079022533,0.007299270073,0.001110758489,0,0
32.7246,-117.2268,2019,299,57,230,5,6,391,2,2,4.22,1,784,0.381377551,0.07270408163,0.2933673469,0.007653061224,0.00637755102
32.7248,-117.2243,2020,593,293,269,0,22,971,7,7,19.23,1,6804,0.08715461493,0.04306290417,0.03953556731,0.003233392122,0
32.725,-117.2259,2019,72,12,57,3,3,1511,2,2,1.55,1,3024,0.02380952381,0.003968253968,0.01884920635,0.0009920634921,0.0009920634921
32.7251,-117.2253,2019,94,30,59,0,0,1051,1,1,3.23,1,1052,0.08935361217,0.02851711027,0.05608365019,0,0
32.7253,-117.2256,2019,374,71,300,0,3,71,3,3,3.4,1,216,1.731481481,0.3287037037,1.388888889,0.01388888889,0
32.7254,-117.2572,2019,187,54,121,0,3,1411,4,4,7.66,1,5648,0.03310906516,0.009560906516,0.02142351275,0.0005311614731,0
32.7254,-117.2246,2019,247,77,159,1,10,2451,2,2,4.01,1,4904,0.05036704731,0.01570146819,0.03242251223,0.002039151713,0.0002039151713
32.7254,-117.1934,2016,4445,1417,1196,1804,101,1611,44,52,76.66,1,83824,0.05302777248,0.0169044665,0.01426799007,0.001204905516,0.02152128269
32.7256,-117.1624,2019,312,118,90,0,46,21,36,36,20.74,1,792,0.3939393939,0.148989899,0.1136363636,0.05808080808,0
32.7257,-117.2569,2020,98,44,47,0,4,1241,2,2,0.71,1,2484,0.03945249597,0.01771336554,0.01892109501,0.001610305958,0
32.7264,-117.0492,2020,586,260,300,0,20,3221,2,2,11.34,1,6444,0.09093730602,0.04034761018,0.04655493482,0.003103662322,0
32.7276,-117.1292,2020,366,136,206,0,6,6441,1,4,1.81,1,25768,0.01420366346,0.005277864017,0.007994411673,0.0002328469419,0
32.7277,-117.2018,2018,250,38,205,0,0,1821,2,2,6.48,1,3644,0.06860592755,0.01042810099,0.05625686059,0,0
32.7279,-117.127,2020,154,74,75,0,1,801,1,2,1.81,1,1604,0.09600997506,0.04613466334,0.04675810474,0.0006234413965,0
32.7284,-117.2558,2019,412,168,130,3,4,1661,4,4,27.83,1,6648,0.06197352587,0.02527075812,0.01955475331,0.0006016847172,0.0004512635379
32.7289,-117.2034,2018,81,69,3,0,4,2571,2,2,2.74,1,5144,0.01574650078,0.01341368585,0.0005832037325,0.0007776049767,0
32.7289,-117.2033,2018,50,19,24,4,3,1241,2,2,2.1,1,2484,0.02012882448,0.007648953301,0.009661835749,0.001207729469,0.001610305958
32.7291,-117.0925,2020,202,92,90,0,2,3221,2,2,10.89,1,6444,0.03134698945,0.01427684668,0.01396648045,0.0003103662322,0
32.7296,-117.1214,2020,488,121,358,0,7,3221,5,9,34.25,1,28998,0.01682874681,0.004172701566,0.01234567901,0.0002413959583,0
32.7299,-117.0227,2017,345,145,200,0,0,1611,110,110,41.28,1,177320,0.00194563501,0.0008177306564,0.001127904354,0,0
32.7303,-117.2566,2019,72,23,46,1,1,791,4,4,2.5,1,3168,0.02272727273,0.00726010101,0.01452020202,0.0003156565657,0.0003156565657
32.7303,-117.2565,2019,352,74,245,0,4,2922,5,5,44.75,2,14615,0.02408484434,0.005063291139,0.01676359904,0.0002736914129,0
32.7303,-117.098,2020,34,22,10,0,12,3221,1,2,1.36,1,6444,0.005276225947,0.003414028554,0.001551831161,0.001862197393,0
32.7304,-117.2566,2019,100,34,66,0,1,1451,4,4,17.78,1,5808,0.01721763085,0.00585399449,0.01136363636,0.0001721763085,0
32.7305,-117.1692,2020,0,0,0,0,0,321,2,2,4.54,1,644,0,0,0,0,0
32.7306,-117.1487,2020,20,12,3,0,0,1901,3,4,2.27,1,7608,0.002628811777,0.001577287066,0.0003943217666,0,0
32.731,-117.1591,2016,581,102,453,0,9,331,2,2,15.64,1,664,0.875,0.1536144578,0.6822289157,0.01355421687,0
32.7314,-117.1575,2020,64,57,5,0,7,1611,3,3,9.07,1,4836,0.01323407775,0.0117866005,0.001033912324,0.001447477254,0
32.7316,-117.2146,2018,15,13,0,0,2,511,1,1,0.98,1,512,0.029296875,0.025390625,0,0.00390625,0
32.7319,-117.1697,2017,276,227,41,1,46,801,20,24,43.09,1,19248,0.01433915212,0.01179343308,0.002130091438,0.002389858687,5.20E-05
32.7321,-117.2565,2019,190,57,124,0,1,1191,3,3,9.02,1,3576,0.05313199105,0.01593959732,0.03467561521,0.0002796420582,0
32.7322,-117.2565,2019,197,65,126,0,0,1651,4,4,15.88,1,6608,0.02981234867,0.009836561743,0.01906779661,0,0
32.7324,-117.1649,2020,223,75,137,0,5,1381,2,2,2.04,1,2764,0.08068017366,0.02713458755,0.0495658466,0.001808972504,0
32.7325,-117.1588,2016,233,61,168,0,1,131,2,2,2.69,1,264,0.8825757576,0.2310606061,0.6363636364,0.003787878788,0
32.7326,-117.1022,2016,119,83,10,0,16,801,10,11,19.05,1,8822,0.01348900476,0.009408297438,0.001133529812,0.001813647699,0
32.7328,-117.159,2016,120,6,102,0,0,1011,1,1,5.21,1,1012,0.1185770751,0.005928853755,0.1007905138,0,0
32.7328,-117.1226,2020,110,87,17,1,20,1611,2,8,2.04,1,12896,0.008529776675,0.006746277916,0.001318238213,0.001550868486,7.75E-05
32.733,-117.239,2020,42,16,26,0,0,801,1,2,0.91,1,1604,0.02618453865,0.009975062344,0.01620947631,0,0
32.733,-117.1663,2016,119,92,26,1,12,1611,27,27,2721.55,1,43524,0.002734123702,0.002113776307,0.0005973715651,0.0002757099531,2.30E-05
32.7331,-117.239,2020,0,0,0,0,0,1,2,2,0.91,1,4,0,0,0,0,0
32.7331,-117.1643,2018,0,0,0,0,0,21,8,8,0,1,176,0,0,0,0,0
32.7332,-117.159,2016,506,89,413,0,8,781,4,4,21.19,1,3128,0.1617647059,0.02845268542,0.1320332481,0.002557544757,0
32.7333,-117.2133,2018,12,10,1,0,1,181,6,6,0.19,1,1092,0.01098901099,0.009157509158,0.0009157509158,0.0009157509158,0
32.7333,-117.1645,2018,63,27,30,0,3,41,1,1,2.83,1,42,1.5,0.6428571429,0.7142857143,0.07142857143,0
32.7334,-117.159,2016,870,212,610,6,39,321,5,5,27.73,1,1610,0.5403726708,0.1316770186,0.3788819876,0.02422360248,0.003726708075
32.7335,-117.1084,2020,92,55,34,0,5,3061,2,3,1.36,1,9186,0.01001524058,0.005987372088,0.003701284563,0.0005443065535,0
32.7336,-117.2487,2017,6,1,0,1,0,1,3,3,0.29,1,6,1,0.1666666667,0,0,0.1666666667
32.7337,-117.1529,2020,25,16,8,0,0,4831,1,1,0.91,1,4832,0.00517384106,0.003311258278,0.001655629139,0,0
32.7341,-117.2562,2019,61,21,40,0,0,501,4,4,1.51,1,2008,0.03037848606,0.01045816733,0.01992031873,0,0
32.7341,-117.1095,2017,57,0,57,0,0,401,18,18,181.44,1,7236,0.007877280265,0,0.007877280265,0,0
32.7342,-117.2561,2019,291,73,205,1,7,1251,1,1,10.71,1,1252,0.232428115,0.05830670927,0.1637380192,0.005591054313,0.0007987220447
32.7343,-117.2513,2020,79,40,34,0,6,4831,3,3,1.81,1,14496,0.005449779249,0.002759381898,0.002345474614,0.0004139072848,0
32.7344,-117.1605,2016,320,91,221,0,10,691,3,3,5.96,1,2076,0.1541425819,0.04383429672,0.1064547206,0.004816955684,0
32.7347,-117.2161,2018,12,12,0,0,0,401,1,1,0.25,1,402,0.02985074627,0.02985074627,0,0,0
32.7347,-117.1285,2020,138,57,81,0,0,4831,1,3,1.59,1,14496,0.00951986755,0.003932119205,0.005587748344,0,0
32.7348,-117.1596,2016,122,28,86,0,3,51,1,1,9.14,1,52,2.346153846,0.5384615385,1.653846154,0.05769230769,0
32.7349,-117.1594,2016,311,104,201,0,6,10841,1,1,2.82,1,10842,0.02868474451,0.009592326139,0.01853901494,0.0005534034311,0
32.735,-117.2174,2018,20,16,0,0,1,11,5,5,1.21,1,60,0.3333333333,0.2666666667,0,0.01666666667,0
32.7351,-117.2164,2018,87,85,0,0,2,941,4,4,2.56,1,3768,0.02308917197,0.02255838641,0,0.0005307855626,0
32.7351,-117.1035,2020,390,297,60,0,5,3801,2,2,117.93,1,7604,0.05128879537,0.03905839032,0.007890583903,0.0006575486586,0
32.7352,-117.2162,2018,0,0,0,0,0,1,3,3,0,1,6,0,0,0,0,0
32.7353,-117.2554,2020,151,50,100,0,0,1611,1,1,2.27,1,1612,0.09367245658,0.03101736973,0.06203473945,0,0
32.7353,-117.2176,2018,36,32,0,2,6,1482,8,8,1.36,2,11864,0.003034389751,0.002697235334,0,0.0005057316251,0.0001685772084
32.7353,-117.2173,2018,44,35,3,0,3,1143,91,91,2.75,3,104104,0.0004226542688,0.0003362022593,2.88E-05,2.88E-05,0
32.7353,-117.2172,2018,72,33,9,0,6,93,3,3,2.16,3,282,0.2553191489,0.1170212766,0.03191489362,0.02127659574,0
32.7353,-117.2125,2019,134,42,92,0,0,141,5,5,1.4,1,710,0.1887323944,0.05915492958,0.1295774648,0,0
32.7354,-117.2174,2018,32,26,3,0,1,1642,8,8,1.07,2,13144,0.002434570907,0.001978088862,0.0002282410225,7.61E-05,0
32.7357,-117.2439,2017,283,127,150,0,1,4221,1,1,2.27,1,4222,0.06702984368,0.03008053055,0.03552818569,0.0002368545713,0
32.7357,-117.2174,2018,29,25,0,0,0,1201,3,3,0.67,1,3606,0.008042151969,0.006932889628,0,0,0
32.7361,-117.178,2020,0,0,0,0,0,1611,8,8,20.41,1,12896,0,0,0,0,0
32.7366,-117.2521,2020,522,198,289,0,4,1641,2,2,4.65,1,3284,0.158952497,0.06029232643,0.08800243605,0.001218026797,0
32.7366,-117.1595,2016,716,278,419,0,26,3221,20,23,25.72,1,74106,0.009661835749,0.003751383154,0.005654063099,0.0003508487842,0
32.7368,-117.2147,2016,2,0,2,0,0,21,1,1,0,1,22,0.09090909091,0,0.09090909091,0,0
32.737,-117.2144,2016,9,2,5,0,0,1,1,1,0.26,1,2,4.5,1,2.5,0,0
32.737,-117.2144,2017,1,0,1,0,0,1,1,1,0.01,1,2,0.5,0,0.5,0,0
32.737,-117.0954,2020,162,119,43,0,22,3221,2,2,13.61,1,6444,0.0251396648,0.01846679081,0.006672873991,0.003414028554,0
32.7371,-117.2299,2020,26,14,10,0,2,641,2,2,1.13,1,1284,0.02024922118,0.01090342679,0.007788161994,0.001557632399,0
32.7371,-117.1167,2020,205,53,147,0,3,1611,1,1,2.83,1,1612,0.1271712159,0.03287841191,0.091191067,0.001861042184,0
32.7374,-117.1221,2020,358,181,166,0,17,1611,11,22,27.22,1,35464,0.01009474397,0.005103767201,0.004680803068,0.0004793593503,0
32.738,-117.1052,2020,78,41,26,0,2,1131,2,2,9.98,1,2264,0.03445229682,0.01810954064,0.01148409894,0.0008833922261,0
32.738,-117.0923,2016,826,555,268,0,70,401,12,12,136.08,1,4824,0.1712271973,0.1150497512,0.05555555556,0.01451077944,0
32.7384,-117.0996,2016,1109,594,459,2,138,401,63,63,1360.78,1,25326,0.04378899155,0.02345415778,0.01812366738,0.005448945747,7.90E-05
32.7385,-117.1084,2017,335,270,40,0,25,3221,20,23,23.13,1,74106,0.004520551642,0.003643429682,0.0005397673603,0.0003373546002,0
32.7385,-117.1041,2016,532,330,198,0,48,1001,3,3,19.96,1,3006,0.1769793746,0.1097804391,0.06586826347,0.01596806387,0
32.7392,-117.0857,2020,255,159,89,0,6,481,4,4,54.43,1,1928,0.1322614108,0.08246887967,0.04616182573,0.003112033195,0
32.7401,-117.0945,2017,1,0,1,0,0,801,12,38,204.12,1,30476,3.28E-05,0,3.28E-05,0,0
32.7402,-117.0322,2016,28,23,4,0,4,31,2,2,0.26,1,64,0.4375,0.359375,0.0625,0.0625,0
32.7405,-117.1359,2016,315,22,292,0,3,161,1,1,1.62,1,162,1.944444444,0.1358024691,1.802469136,0.01851851852,0
32.7405,-117.0855,2016,68,60,0,0,20,1611,23,27,2449.4,1,43524,0.001562356401,0.001378549766,0,0.0004595165885,0
32.7408,-117.1534,2020,46,26,12,0,1,1611,8,23,136.98,1,37076,0.001240694789,0.0007012622721,0.0003236595102,2.70E-05,0
32.7409,-117.1422,2018,10,9,1,0,1,11,1,1,0.13,1,12,0.8333333333,0.75,0.08333333333,0.08333333333,0
32.7409,-117.1343,2016,286,2,284,0,0,2131,2,2,0.79,1,4264,0.06707317073,0.000469043152,0.06660412758,0,0
32.7412,-117.2419,2020,87,18,62,0,5,1611,1,1,3.63,1,1612,0.05397022333,0.0111662531,0.03846153846,0.003101736973,0
32.7414,-117.2297,2018,158,111,6,2,1,1,1,1,10.94,1,2,79,55.5,3,0.5,1
32.7416,-117.1433,2018,9,7,0,0,1,11,1,1,0.66,1,12,0.75,0.5833333333,0,0.08333333333,0
32.7417,-117.1839,2018,0,0,0,0,0,1,1,1,0.05,1,2,0,0,0,0,0
32.7418,-117.0839,2017,640,466,154,5,68,1211,20,23,226.8,1,27876,0.02295881762,0.01671688908,0.00552446549,0.002439374372,0.0001793657627
32.7421,-117.1297,2020,634,131,500,0,0,1141,1,1,2.72,1,1142,0.5551663748,0.1147110333,0.4378283713,0,0
32.7424,-117.2215,2020,220,87,129,0,1,3221,2,2,2.27,1,6444,0.03414028554,0.0135009311,0.02001862197,0.0001551831161,0
32.7426,-117.0511,2020,92,40,47,0,0,1611,1,1,8.66,1,1612,0.0570719603,0.02481389578,0.02915632754,0,0
32.7433,-117.2515,2020,75,35,40,0,0,3521,3,3,2.72,1,10566,0.007098239637,0.00331251183,0.003785727806,0,0
32.7437,-117.0486,2020,55,43,10,0,4,1611,1,1,4.54,1,1612,0.0341191067,0.02667493797,0.006203473945,0.002481389578,0
32.7439,-117.1346,2020,111,49,60,0,0,4831,2,3,1.36,1,14496,0.007657284768,0.003380242826,0.004139072848,0,0
32.7439,-117.0923,2017,364,287,58,0,31,401,6,7,45.36,1,2814,0.1293532338,0.1019900498,0.02061122957,0.01101634684,0
32.744,-117.2483,2020,52,10,40,0,0,1421,3,7,1.59,1,9954,0.00522403054,0.001004621258,0.004018485031,0,0
32.744,-117.0934,2020,0,0,0,0,0,771,3,3,34.47,1,2316,0,0,0,0,0
32.7441,-117.1534,2016,747,484,248,0,54,3221,23,28,181.89,1,90216,0.008280127694,0.005364902013,0.002748958056,0.0005985634477,0
32.7442,-117.1535,2017,1530,1173,320,0,81,3221,27,47,317.51,1,151434,0.01010341139,0.00774594873,0.002113131793,0.0005348864852,0
32.7447,-117.2518,2020,69,30,35,0,2,801,2,2,3.18,1,1604,0.04301745636,0.0187032419,0.02182044888,0.001246882793,0
32.7451,-117.2309,2020,1,0,0,0,0,3221,2,2,7.6,1,6444,0.0001551831161,0,0,0,0
32.7454,-117.1168,2016,278,207,55,1,20,1611,9,12,907.18,1,19344,0.01437138131,0.01070099256,0.002843258892,0.001033912324,5.17E-05
32.7455,-117.1812,2020,122,95,25,0,8,1611,1,1,2.27,1,1612,0.07568238213,0.05893300248,0.01550868486,0.004962779156,0
32.7456,-117.2178,2020,23,13,9,0,0,2091,2,2,0.68,1,4184,0.005497131931,0.00310707457,0.002151051625,0,0
32.7461,-117.2533,2020,116,53,47,0,8,4831,2,2,16.78,1,9664,0.01200331126,0.005484271523,0.004863410596,0.0008278145695,0
32.7462,-117.0584,2016,73,71,0,0,29,361,4,4,7.33,1,1448,0.05041436464,0.04903314917,0,0.02002762431,0
32.7462,-117.058,2016,178,63,110,0,2,2451,1,1,7.19,1,2452,0.07259380098,0.02569331158,0.04486133768,0.0008156606852,0
32.7463,-117.1553,2020,390,248,113,0,3,9661,1,1,2.27,1,9662,0.04036431381,0.02566756365,0.01169530118,0.0003104947216,0
32.7463,-117.1368,2020,191,64,105,0,6,1941,2,2,9.57,1,3884,0.04917610711,0.01647785788,0.02703398558,0.001544799176,0
32.7464,-117.1366,2020,0,0,0,0,0,11,2,2,0,1,24,0,0,0,0,0
32.7464,-117.1365,2020,0,0,0,0,0,51,2,2,0,1,104,0,0,0,0,0
32.7466,-117.0684,2020,0,0,0,0,0,9661,2,5,5.44,1,48310,0,0,0,0,0
32.7468,-117.2532,2019,118,67,38,11,6,1591,4,4,5.42,1,6368,0.01853015075,0.01052135678,0.005967336683,0.0009422110553,0.001727386935
32.7468,-117.058,2016,105,71,31,0,15,2661,1,1,9.2,1,2662,0.03944402705,0.02667167543,0.01164537941,0.005634861007,0
32.7469,-117.2533,2019,116,33,62,14,0,1621,4,4,7.37,1,6488,0.01787916153,0.005086313194,0.009556103576,0,0.00215782984
32.7469,-117.2532,2019,179,29,109,0,0,1591,3,3,12.47,1,4776,0.03747906198,0.006072026801,0.02282244556,0,0
32.7469,-117.1637,2020,125,69,52,0,12,1611,1,1,9.07,1,1612,0.07754342432,0.04280397022,0.03225806452,0.007444168734,0
32.7469,-117.0878,2017,151,111,36,0,12,401,116,116,90.72,1,46632,0.003238119746,0.002380339681,0.0007720020587,0.0002573340196,0
32.747,-117.2534,2019,155,44,80,31,1,1411,4,4,11.08,1,5648,0.02744334278,0.007790368272,0.01416430595,0.0001770538244,0.005488668555
32.7471,-117.2539,2020,70,42,16,0,8,1851,15,15,2.27,1,27780,0.002519798416,0.00151187905,0.0005759539237,0.0002879769618,0
32.7475,-117.2483,2020,31,26,1,1,0,11,1,1,1.7,1,12,2.583333333,2.166666667,0.08333333333,0,0.08333333333
32.7476,-117.2526,2018,2,0,2,0,0,71,9,9,0.02,1,648,0.003086419753,0,0.003086419753,0,0
32.7477,-117.1662,2020,50,0,50,0,0,321,4,4,19.05,1,1288,0.03881987578,0,0.03881987578,0,0
32.7477,-117.0934,2020,82,51,25,0,16,921,2,3,4.65,1,2766,0.02964569776,0.01843817787,0.009038322487,0.005784526392,0
32.7477,-117.0141,2020,144,40,100,0,10,1771,1,2,7.03,1,3544,0.04063205418,0.01128668172,0.02821670429,0.002821670429,0
32.7479,-117.0889,2016,252,161,66,1,20,1611,11,43,1814.37,1,69316,0.003635524266,0.002322696059,0.0009521611172,0.0002885336719,1.44E-05
32.748,-117.2528,2016,397,38,243,3,1,51,2,2,6.14,1,104,3.817307692,0.3653846154,2.336538462,0.009615384615,0.02884615385
32.7481,-117.2146,2017,1747,528,1210,0,9,801,37,37,6.99,1,29674,0.05887308755,0.01779335445,0.04077643729,0.0003032958145,0
32.7481,-117.2073,2019,174,63,96,2,7,2921,12,12,3.96,1,35064,0.004962354552,0.001796714579,0.002737850787,0.0001996349532,5.70E-05
32.7482,-117.2528,2017,38,12,26,0,0,2231,1,1,1.13,1,2232,0.01702508961,0.005376344086,0.01164874552,0,0
32.7484,-117.2525,2018,159,39,115,0,1,3001,2,2,2.52,1,6004,0.0264823451,0.006495669554,0.0191538974,0.0001665556296,0
32.7484,-117.2523,2016,95,45,48,1,3,41,1,1,1.56,1,42,2.261904762,1.071428571,1.142857143,0.07142857143,0.02380952381
32.7484,-117.1535,2020,524,262,228,1,32,3221,1,2,13.83,1,6444,0.08131595282,0.04065797641,0.03538175047,0.004965859714,0.0001551831161
32.7485,-117.2537,2019,26,15,8,0,0,1461,4,4,1.09,1,5848,0.004445964432,0.00256497948,0.001367989056,0,0
32.7485,-117.2526,2020,255,204,18,9,18,33,60,60,15.27,3,2040,0.125,0.1,0.008823529412,0.008823529412,0.004411764706
32.7485,-117.2523,2017,74,39,31,0,2,3031,12,12,7.3,1,36384,0.002033861038,0.001071899736,0.0008520228672,5.50E-05,0
32.7485,-117.252,2017,13,9,2,1,0,1,3,3,0.65,1,6,2.166666667,1.5,0.3333333333,0,0.1666666667
32.7485,-116.9348,2020,14,1,10,0,0,191,1,1,0.21,1,192,0.07291666667,0.005208333333,0.05208333333,0,0
32.7486,-117.1228,2020,274,247,6,0,13,3221,1,1,10.43,1,3222,0.08504034761,0.07666045934,0.001862197393,0.004034761018,0
32.7487,-117.2526,2017,24,14,7,0,0,2621,3,3,1.93,1,7866,0.003051106026,0.001779811848,0.0008899059242,0,0
32.7487,-117.2134,2017,369,85,284,0,24,401,37,37,2.27,1,14874,0.02480839048,0.005714669894,0.01909372059,0.001613553852,0
32.7488,-117.2532,2018,56,29,16,3,3,931,6,6,3.34,1,5592,0.01001430615,0.005185979971,0.002861230329,0.0005364806867,0.0005364806867
32.749,-117.2493,2020,308,55,250,0,5,1611,2,2,1.13,1,3224,0.09553349876,0.01705955335,0.07754342432,0.001550868486,0
32.7491,-116.9343,2020,24,17,2,0,0,1041,1,1,0.38,1,1042,0.02303262956,0.01631477927,0.001919385797,0,0
32.7492,-117.2528,2020,41,8,23,0,2,11,2,2,1.42,1,24,1.708333333,0.3333333333,0.9583333333,0.08333333333,0
32.7493,-117.2528,2020,148,40,80,1,1,1,4,4,3.55,1,8,18.5,5,10,0.125,0.125
32.7493,-117.2438,2016,95,50,36,5,0,3741,3,3,2.56,1,11226,0.008462497773,0.004453946196,0.003206841261,0,0.0004453946196
32.7493,-116.9337,2020,5,5,0,0,0,21,1,1,0.66,1,22,0.2272727273,0.2272727273,0,0,0
32.7494,-117.2528,2019,0,0,0,0,0,381,7,7,0,1,2674,0,0,0,0,0
32.7494,-117.0881,2020,549,364,168,0,13,891,4,4,44.45,1,3568,0.153867713,0.1020179372,0.04708520179,0.003643497758,0
