latitude,longitude,year,N.cleanupAttempts,total_plastic,total_plasticbags,totalFishingLine,total_takeout,total_smoke
32.7646,-117.2525,2020,1,10,0,0,10,0
32.7646,-117.2514,2020,3,4,0,0,2,0
32.7646,-117.2513,2020,3,21,0,0,1,20
32.7646,-117.2509,2020,1,1,0,0,0,1
32.7646,-117.2507,2020,3,61,0,0,58,3
32.7646,-117.2506,2020,3,43,0,0,0,35
32.7646,-117.25,2020,1,1,1,0,0,0
32.7646,-117.2496,2020,1,17,1,0,11,5
32.7647,-117.2527,2020,1,11,0,0,10,1
32.7647,-117.2526,2020,1,2,0,0,2,0
32.7647,-117.2525,2020,3,20,0,0,15,5
32.7647,-117.2521,2020,2,2,0,0,1,1
32.7647,-117.252,2020,5,6,0,0,4,2
32.7647,-117.2519,2020,1,21,0,0,20,0
32.7647,-117.2514,2020,3,63,0,0,13,46
32.7647,-117.2513,2020,4,4,0,0,4,0
32.7647,-117.2508,2020,1,12,0,0,0,12
32.7647,-117.2507,2020,3,5,0,0,3,2
32.7648,-117.2533,2020,2,11,1,0,10,0
32.7648,-117.2525,2020,1,42,0,0,34,6
32.7648,-117.2524,2020,1,57,0,0,20,4
32.7648,-117.2515,2019,1,5,0,0,2,0
32.7648,-117.2513,2019,1,1,0,0,1,0
32.7648,-117.2512,2019,4,5,0,0,0,5
32.7648,-117.2507,2020,1,17,0,0,0,17
32.7649,-117.2533,2020,1,11,0,0,7,4
32.7649,-117.2532,2020,1,2,0,0,0,0
32.7649,-117.2526,2020,3,49,0,0,49,0
32.7649,-117.2525,2020,1,5,0,0,0,5
32.7649,-117.2524,2020,1,17,1,0,16,0
32.7649,-117.2514,2020,4,4,0,0,3,1
32.7649,-117.2513,2020,4,13,0,0,0,12
32.7649,-117.2512,2019,1,1,0,0,0,1
32.7649,-117.2512,2020,2,6,2,0,2,2
32.7649,-117.2503,2020,2,2,0,0,0,1
32.765,-117.2529,2020,1,1,0,0,0,0
32.765,-117.2526,2020,3,14,0,0,11,0
32.765,-117.2525,2020,1,16,0,0,10,6
32.765,-117.2522,2020,1,2,0,0,2,0
32.765,-117.252,2020,1,30,0,0,25,2
32.765,-117.2515,2020,3,5,0,0,5,0
32.765,-117.2513,2020,4,30,0,0,3,27
32.765,-117.2501,2020,2,4,0,0,0,4
32.765,-117.2496,2020,1,1,0,0,1,0
32.7651,-117.2529,2020,1,2,0,0,2,0
32.7651,-117.2528,2020,1,20,0,0,20,0
32.7651,-117.2526,2020,1,1,0,0,0,0
32.7651,-117.2525,2020,1,13,0,0,0,6
32.7651,-117.2515,2020,4,5,0,0,2,3
32.7651,-117.2514,2020,5,7,0,0,1,6
32.7651,-117.2513,2020,2,3,0,0,2,1
32.7651,-117.2508,2020,1,1,0,0,0,0
32.7651,-117.2507,2020,1,10,0,0,1,9
32.7651,-117.2504,2020,1,4,4,0,0,0
32.7652,-117.2533,2020,1,7,0,0,2,5
32.7652,-117.2532,2020,1,15,0,0,5,8
32.7652,-117.2526,2020,1,2,0,0,0,0
32.7652,-117.2522,2020,1,30,0,0,30,0
32.7652,-117.2515,2019,1,1,0,0,0,1
32.7652,-117.2514,2020,6,41,0,0,2,39
32.7652,-117.2513,2020,1,22,0,0,19,3
32.7652,-117.2508,2020,1,2,0,0,0,2
32.7652,-117.2505,2020,1,26,0,0,1,21
32.7652,-117.2405,2020,1,2,0,0,2,0
32.7653,-117.2533,2020,1,4,0,0,4,0
32.7653,-117.2532,2020,2,33,0,1,30,0
32.7653,-117.253,2020,1,23,0,0,13,10
32.7653,-117.2527,2020,1,3,0,0,3,0
32.7653,-117.2526,2020,1,1,0,0,0,0
32.7653,-117.2525,2020,1,5,0,0,0,5
32.7653,-117.2523,2020,1,1,0,0,0,0
32.7653,-117.2514,2020,8,29,0,0,22,7
32.7653,-117.2513,2020,4,25,0,0,6,12
32.7653,-117.2504,2020,1,5,0,0,5,0
32.7653,-117.2488,2020,1,7,0,0,7,0
32.7654,-117.253,2020,1,4,0,0,4,0
32.7654,-117.2527,2020,1,2,0,0,2,0
32.7654,-117.2526,2020,2,8,0,0,0,7
32.7654,-117.2525,2020,2,11,0,0,3,0
32.7654,-117.2521,2020,1,19,0,0,0,19
32.7654,-117.2514,2020,2,3,0,0,0,1
32.7654,-117.2513,2020,3,16,0,0,15,1
32.7654,-117.2512,2020,3,41,0,0,0,41
32.7654,-117.2506,2020,1,6,0,0,0,6
32.7655,-117.2533,2020,1,20,0,0,10,10
32.7655,-117.2528,2020,2,2,0,0,1,0
32.7655,-117.2527,2020,1,2,0,0,2,0
32.7655,-117.2526,2020,1,1,0,0,0,0
32.7655,-117.2525,2020,1,2,0,0,2,0
32.7655,-117.2524,2020,2,32,1,0,20,10
32.7655,-117.2522,2020,1,1,0,0,0,1
32.7655,-117.2521,2020,3,160,0,0,100,50
32.7655,-117.2514,2020,3,3,0,0,2,1
32.7655,-117.2513,2020,4,35,0,0,2,33
32.7655,-117.2512,2020,4,22,0,0,1,20
32.7656,-117.2533,2020,2,8,0,0,6,2
32.7656,-117.2528,2020,2,58,0,0,56,2
32.7656,-117.2526,2020,3,26,0,0,10,16
32.7656,-117.2525,2020,1,2,0,0,0,2
32.7656,-117.2522,2019,2,2,0,0,0,0
32.7656,-117.252,2019,1,1,0,0,0,1
32.7656,-117.2519,2019,1,1,0,0,0,1
32.7656,-117.2518,2019,1,30,0,0,30,0
32.7656,-117.2517,2020,1,20,0,0,15,4
32.7656,-117.2515,2019,3,4,0,0,0,4
32.7656,-117.2515,2020,1,40,0,0,0,40
32.7656,-117.2514,2019,1,1,0,0,0,1
32.7656,-117.2514,2020,3,12,0,0,2,10
32.7656,-117.2513,2020,5,25,0,0,3,22
32.7656,-117.2512,2020,1,100,0,0,50,50
32.7657,-117.2532,2020,1,15,0,0,10,0
32.7657,-117.253,2020,1,1,1,0,0,0
32.7657,-117.2527,2020,2,32,0,0,32,0
32.7657,-117.2526,2020,2,22,0,0,12,10
32.7657,-117.2525,2019,4,44,0,0,35,9
32.7657,-117.2525,2020,4,38,3,0,22,8
32.7657,-117.2523,2020,1,16,0,0,0,4
32.7657,-117.2514,2020,1,20,0,0,0,20
32.7657,-117.2513,2020,4,8,1,0,7,0
32.7657,-117.2503,2020,1,10,0,0,0,10
32.7658,-117.2533,2020,1,1,0,0,1,0
32.7658,-117.2532,2020,3,19,0,0,18,1
32.7658,-117.2528,2020,1,1,0,0,0,1
32.7658,-117.2526,2020,2,25,3,0,15,2
32.7658,-117.2525,2020,1,3,0,0,0,0
32.7658,-117.2524,2020,1,4,0,0,4,0
32.7658,-117.2513,2020,2,24,0,0,12,12
32.7658,-117.2512,2019,3,3,0,0,0,3
32.7658,-117.2512,2020,1,15,0,0,1,14
32.7658,-117.2492,2020,1,1,0,0,0,0
32.7659,-117.2527,2020,1,1,0,0,0,0
32.7659,-117.2526,2020,3,22,0,0,1,19
32.7659,-117.2525,2020,1,9,1,0,7,1
32.7659,-117.252,2020,1,2,0,0,2,0
32.766,-117.2532,2020,1,2,0,0,1,1
32.766,-117.2526,2020,1,10,0,0,10,0
32.766,-117.2524,2020,1,84,0,0,84,0
32.766,-117.2523,2020,1,2,0,0,0,0
32.766,-117.2521,2020,1,8,0,0,8,0
32.766,-117.2512,2020,2,11,0,0,1,10
32.766,-117.2508,2020,1,4,0,0,4,0
32.766,-117.2507,2020,4,31,0,0,1,25
32.7661,-117.2528,2020,1,2,0,0,2,0
32.7661,-117.2525,2020,4,28,0,0,12,14
32.7661,-117.2524,2020,1,2,0,0,0,2
32.7661,-117.2523,2020,1,25,0,0,25,0
32.7661,-117.2512,2020,1,1,0,0,1,0
32.7662,-117.2533,2020,1,4,0,0,2,2
32.7662,-117.2532,2020,1,2,0,0,0,0
32.7662,-117.2531,2020,1,5,0,0,3,0
32.7662,-117.2526,2020,1,10,0,0,0,10
32.7662,-117.2525,2020,2,8,0,0,4,4
32.7662,-117.2523,2020,1,4,0,0,4,0
32.7662,-117.2522,2020,1,10,0,0,0,10
32.7663,-117.2533,2020,1,1,0,0,1,0
32.7663,-117.2532,2020,1,10,1,0,6,1
32.7663,-117.253,2020,1,3,0,0,0,3
32.7663,-117.2528,2020,1,3,0,0,3,0
32.7663,-117.2527,2020,2,14,0,0,10,4
32.7663,-117.2526,2020,2,29,0,0,28,0
32.7663,-117.2524,2020,1,10,0,0,10,0
32.7664,-117.2533,2020,2,7,0,0,5,0
32.7664,-117.2527,2020,1,3,0,0,3,0
32.7664,-117.2525,2020,3,67,0,1,51,15
32.7664,-117.2524,2020,1,2,0,1,0,0
32.7664,-117.2511,2020,1,4,0,0,4,0
32.7665,-117.2532,2020,2,14,0,0,4,0
32.7665,-117.2529,2020,2,3,0,0,1,2
32.7665,-117.2528,2020,1,6,0,0,0,0
32.7665,-117.2526,2020,1,5,0,0,0,5
32.7665,-117.2511,2019,4,5,0,0,0,5
32.7665,-117.2511,2020,1,15,0,0,2,13
32.7665,-117.2466,2020,1,5,0,0,0,5
32.7666,-117.2532,2020,1,12,0,0,3,4
32.7666,-117.2531,2020,1,61,0,0,41,20
32.7666,-117.2529,2020,2,7,0,0,2,3
32.7666,-117.2525,2020,2,12,3,0,8,1
32.7667,-117.2532,2020,1,1,0,0,0,0
32.7667,-117.2528,2020,1,6,0,0,0,0
32.7667,-117.2527,2020,2,9,3,0,1,5
32.7667,-117.2526,2020,3,17,0,0,0,12
32.7667,-117.2511,2020,1,6,0,0,6,0
32.7667,-117.2507,2019,1,1,0,0,1,0
32.7667,-117.2506,2019,1,2,0,0,0,2
32.7667,-117.2505,2019,1,1,1,0,0,0
32.7667,-117.2504,2019,2,2,0,0,2,0
32.7667,-117.2503,2019,1,1,0,0,1,0
32.7667,-117.25,2020,1,20,0,0,20,0
32.7667,-117.2494,2019,1,1,0,0,1,0
32.7668,-117.2533,2020,1,6,0,0,6,0
32.7668,-117.2531,2020,1,10,0,0,10,0
32.7668,-117.2529,2020,1,1,0,0,1,0
32.7668,-117.2528,2020,1,2,1,0,1,0
32.7668,-117.2527,2020,2,6,0,0,0,5
32.7668,-117.2526,2020,3,7,2,0,0,0
32.7668,-117.2525,2020,1,2,0,0,0,0
32.7668,-117.2515,2020,1,31,3,0,27,0
32.7668,-117.2511,2020,2,34,0,0,22,10
32.7668,-117.2492,2020,1,2,0,0,1,0
32.7669,-117.2533,2020,2,53,2,0,25,26
32.7669,-117.2532,2020,1,22,0,0,10,10
32.7669,-117.2531,2020,1,7,0,0,0,5
32.7669,-117.253,2020,2,29,0,0,18,4
32.7669,-117.2529,2020,1,3,0,0,1,2
32.7669,-117.2528,2020,2,7,0,0,6,0
32.7669,-117.2527,2020,6,17,0,0,17,0
32.7669,-117.2526,2020,3,10,0,0,5,5
32.7669,-117.2524,2020,1,16,0,0,6,2
32.7669,-117.2523,2020,1,5,0,0,4,0
32.7669,-117.2514,2020,1,10,0,0,10,0
32.7669,-117.2409,2019,1,2,1,0,0,1
32.767,-117.2531,2020,7,108,0,0,96,12
32.767,-117.253,2020,1,2,0,0,1,0
32.767,-117.2528,2020,2,17,0,0,15,1
32.767,-117.2527,2020,1,12,0,0,10,2
32.767,-117.2511,2020,1,17,0,0,2,15
32.767,-117.251,2020,1,1,0,0,1,0
32.767,-117.2504,2020,1,32,0,0,20,12
32.767,-117.2503,2020,1,2,0,0,2,0
32.7671,-117.253,2020,1,6,0,0,0,0
32.7671,-117.2529,2020,2,3,0,0,1,0
32.7671,-117.2528,2020,2,22,0,0,16,0
32.7671,-117.2527,2020,2,20,0,0,0,20
32.7671,-117.2526,2020,2,3,0,0,1,2
32.7671,-117.2525,2020,1,6,0,0,0,6
32.7671,-117.2523,2020,2,99,0,0,99,0
32.7671,-117.2522,2020,1,15,0,0,0,15
32.7671,-117.2511,2020,2,36,0,0,21,15
32.7671,-117.2502,2020,1,10,0,0,0,0
32.7671,-117.2497,2020,1,10,0,0,10,0
32.7672,-117.2531,2020,1,15,1,0,13,1
32.7672,-117.253,2020,1,2,0,0,2,0
32.7672,-117.2529,2020,1,1,1,0,0,0
32.7672,-117.2528,2020,1,3,0,0,3,0
32.7672,-117.2527,2020,5,27,1,0,22,1
32.7672,-117.2526,2020,1,16,0,0,16,0
32.7672,-117.2525,2020,1,35,0,0,30,0
32.7672,-117.2524,2020,1,39,0,0,11,5
32.7672,-117.2523,2020,2,37,0,0,21,0
32.7672,-117.2517,2020,1,5,0,0,0,0
32.7672,-117.25,2020,1,19,0,0,19,0
32.7672,-117.2498,2020,2,8,0,0,7,0
32.7672,-117.2493,2020,1,3,0,0,0,3
32.7672,-117.2465,2020,1,20,0,0,20,0
32.7672,-117.2132,2019,7,25,0,0,25,0
32.7673,-117.2533,2020,1,13,0,0,10,0
32.7673,-117.2531,2020,1,11,0,0,7,2
32.7673,-117.2529,2020,1,4,0,0,1,0
32.7673,-117.2528,2020,2,18,0,0,8,0
32.7673,-117.2527,2020,1,1,0,0,1,0
32.7673,-117.2526,2020,2,5,3,0,1,0
32.7673,-117.2524,2020,1,10,0,0,10,0
32.7673,-117.2492,2020,1,2,0,0,1,0
32.7673,-117.249,2020,1,4,0,0,0,0
32.7674,-117.2532,2020,1,2,0,0,0,0
32.7674,-117.253,2020,1,6,0,0,3,0
32.7674,-117.2529,2020,1,4,0,0,0,0
32.7674,-117.2528,2020,1,1,0,0,0,1
32.7674,-117.2527,2020,2,12,0,0,3,7
32.7674,-117.2526,2020,1,2,0,0,0,2
32.7674,-117.2524,2020,1,20,0,0,0,20
32.7674,-117.2522,2020,1,3,0,0,0,0
32.7674,-117.2514,2020,1,1,0,0,0,1
32.7674,-117.2511,2020,1,2,0,0,2,0
32.7674,-117.251,2020,1,1,0,0,0,1
32.7674,-117.2492,2020,1,1,0,0,0,0
32.7675,-117.2533,2020,1,20,0,0,15,0
32.7675,-117.2532,2020,1,5,0,0,5,0
32.7675,-117.253,2020,1,1,0,0,1,0
32.7675,-117.2529,2020,1,10,0,0,10,0
32.7675,-117.2528,2020,1,2,0,0,0,0
32.7675,-117.2527,2020,1,10,0,0,10,0
32.7675,-117.2526,2020,3,13,0,0,3,10
32.7675,-117.2525,2020,1,5,0,0,0,0
32.7675,-117.2524,2020,1,3,0,0,2,1
32.7675,-117.2523,2020,1,3,0,0,2,0
32.7675,-117.2522,2020,1,1,0,0,1,0
32.7675,-117.2514,2020,2,21,0,0,21,0
32.7675,-117.2511,2020,2,41,0,0,5,36
32.7675,-117.251,2020,1,2,0,0,2,0
32.7676,-117.2534,2020,3,47,0,0,31,13
32.7676,-117.2533,2020,4,9,0,0,2,2
32.7676,-117.2532,2020,2,74,4,0,51,6
32.7676,-117.2529,2020,2,31,1,0,23,7
32.7676,-117.2527,2020,2,13,0,0,3,10
32.7676,-117.2526,2019,2,114,0,0,113,0
32.7676,-117.2526,2020,13,185,5,0,95,68
32.7676,-117.2522,2020,1,35,0,0,35,0
32.7676,-117.251,2020,3,9,0,0,5,1
32.7677,-117.2533,2020,1,6,0,0,6,0
32.7677,-117.2532,2020,1,1,0,0,0,0
32.7677,-117.2529,2020,1,5,0,0,0,5
32.7677,-117.2528,2020,1,1,0,0,1,0
32.7677,-117.2527,2020,9,81,2,0,42,31
32.7677,-117.2526,2020,31,503,2,2,291,186
32.7677,-117.2525,2020,19,94,3,0,37,52
32.7677,-117.2523,2020,2,11,0,0,1,10
32.7677,-117.2521,2020,2,2,0,0,0,2
32.7677,-117.2519,2020,1,4,0,0,4,0
32.7677,-117.2514,2020,8,52,0,0,27,25
32.7677,-117.2511,2020,3,17,0,0,3,10
32.7677,-117.2507,2020,1,6,0,0,1,5
32.7677,-117.2503,2020,1,20,0,0,0,20
32.7678,-117.2534,2020,2,21,0,0,21,0
32.7678,-117.2532,2020,6,51,1,0,41,1
32.7678,-117.2531,2020,5,37,0,0,32,1
32.7678,-117.253,2020,1,8,0,0,0,8
32.7678,-117.2529,2020,1,11,0,0,10,0
32.7678,-117.2528,2020,2,2,0,0,1,0
32.7678,-117.2527,2020,7,86,0,0,74,8
32.7678,-117.2526,2019,4,145,0,0,126,19
32.7678,-117.2526,2020,9,76,0,0,24,49
32.7678,-117.2525,2020,5,31,0,0,10,19
32.7678,-117.2523,2020,1,6,0,0,2,0
32.7678,-117.2521,2019,2,2,0,0,2,0
32.7678,-117.252,2020,2,6,0,0,2,4
32.7678,-117.2517,2020,1,1,0,0,1,0
32.7678,-117.2516,2020,9,48,0,0,27,20
32.7678,-117.2513,2020,1,40,0,0,9,30
32.7678,-117.2509,2020,1,1,0,0,1,0
32.7678,-117.2508,2020,2,13,0,0,2,11
32.7678,-117.2503,2020,1,4,0,0,4,0
32.7678,-117.2502,2020,2,2,0,0,0,1
32.7678,-117.2501,2020,1,1,0,0,1,0
32.7678,-117.25,2020,1,1,0,0,1,0
32.7678,-117.2498,2020,1,19,0,0,0,19
32.7678,-117.2492,2020,1,2,0,0,2,0
32.7678,-117.2119,2018,1,1,0,0,1,0
32.7678,-117.2118,2018,4,4,0,0,4,0
32.7678,-117.2117,2018,2,2,1,0,1,0
32.7679,-117.2537,2020,1,1,0,0,0,1
32.7679,-117.2533,2020,5,215,0,0,127,62
32.7679,-117.2532,2020,2,63,0,1,57,3
32.7679,-117.2531,2020,2,41,0,0,22,19
32.7679,-117.253,2020,1,10,0,0,0,10
32.7679,-117.2528,2020,1,1,0,0,1,0
32.7679,-117.2527,2020,8,50,3,0,17,29
32.7679,-117.2526,2020,4,18,2,0,5,6
32.7679,-117.2525,2019,1,1,0,0,1,0
32.7679,-117.2525,2020,5,46,0,0,20,22
32.7679,-117.2524,2020,4,45,0,0,32,13
32.7679,-117.2523,2020,1,9,0,0,0,9
32.7679,-117.2522,2020,3,54,2,0,26,26
32.7679,-117.2509,2020,1,3,0,0,3,0
32.7679,-117.2506,2020,1,45,0,0,8,37
32.7679,-117.2502,2020,1,1,0,0,1,0
32.7679,-117.2501,2020,1,1,0,0,1,0
32.7679,-117.25,2020,1,10,0,0,10,0
32.7679,-117.2499,2020,1,8,0,0,0,8
32.7679,-117.212,2018,1,1,0,0,1,0
32.7679,-117.2119,2018,7,7,0,0,6,0
32.7679,-117.2118,2018,3,3,0,0,3,0
32.7679,-117.2117,2018,3,3,0,0,3,0
32.768,-117.2532,2020,3,4,0,0,3,1
32.768,-117.2528,2020,2,64,0,0,58,5
32.768,-117.2527,2020,2,12,0,0,6,6
32.768,-117.2526,2020,7,34,0,0,18,10
32.768,-117.2525,2020,6,17,1,0,6,4
32.768,-117.2524,2020,6,40,1,0,18,20
32.768,-117.2523,2020,1,3,0,0,3,0
32.768,-117.2522,2020,1,4,0,0,2,0
32.768,-117.2512,2020,1,2,0,0,2,0
32.768,-117.2507,2020,1,1,1,0,0,0
32.768,-117.2501,2020,1,6,0,0,6,0
32.768,-117.2494,2020,1,2,0,0,2,0
32.768,-117.2493,2020,1,30,0,0,0,30
32.768,-117.2118,2018,1,1,0,0,1,0
32.7681,-117.2533,2020,1,3,0,0,3,0
32.7681,-117.2532,2020,1,1,0,0,0,0
32.7681,-117.2531,2020,1,1,0,0,0,0
32.7681,-117.253,2020,2,11,0,0,0,10
32.7681,-117.2527,2020,1,5,0,0,5,0
32.7681,-117.2525,2020,9,63,1,0,57,3
32.7681,-117.2524,2020,11,50,7,0,22,20
32.7681,-117.2523,2020,3,11,0,0,6,2
32.7681,-117.2522,2020,1,6,0,0,6,0
32.7681,-117.2521,2020,3,38,0,0,15,20
32.7681,-117.252,2020,2,25,0,0,13,0
32.7681,-117.2518,2020,1,1,0,0,0,1
32.7681,-117.2515,2020,2,42,0,0,29,10
32.7681,-117.2512,2020,1,6,0,0,0,1
32.7681,-117.2504,2019,1,27,0,0,25,0
32.7681,-117.2502,2020,1,4,0,0,0,4
32.7681,-117.2495,2020,2,4,0,0,1,0
32.7681,-117.2455,2020,1,3,1,0,2,0
32.7682,-117.2533,2020,1,1,0,0,1,0
32.7682,-117.2532,2020,2,113,0,0,113,0
32.7682,-117.2531,2020,1,108,0,0,100,7
32.7682,-117.2529,2020,1,1,0,0,0,1
32.7682,-117.2527,2020,1,2,0,0,2,0
32.7682,-117.2526,2020,3,31,1,0,23,5
32.7682,-117.2525,2020,2,22,2,0,20,0
32.7682,-117.2524,2020,6,37,1,0,25,6
32.7682,-117.2523,2020,4,30,0,0,3,27
32.7682,-117.2522,2020,5,19,0,0,12,4
32.7682,-117.2521,2020,2,27,2,0,21,0
32.7682,-117.252,2020,1,52,0,0,52,0
32.7682,-117.2513,2020,1,1,0,0,1,0
32.7682,-117.2512,2020,3,14,0,0,13,1
32.7682,-117.2511,2020,1,2,0,0,0,2
32.7682,-117.2508,2020,3,5,0,0,3,2
32.7682,-117.2507,2020,1,16,0,0,16,0
32.7682,-117.2505,2020,1,72,0,0,12,60
32.7682,-117.2501,2020,1,60,0,0,0,60
32.7682,-117.25,2019,3,4,0,0,2,2
32.7682,-117.2499,2019,5,14,0,0,0,4
32.7682,-117.2498,2019,2,2,0,0,0,2
32.7683,-117.2534,2020,2,44,0,0,44,0
32.7683,-117.2533,2020,1,5,0,0,0,5
32.7683,-117.2532,2020,4,82,2,0,53,25
32.7683,-117.2531,2020,3,7,0,0,7,0
32.7683,-117.253,2020,2,32,0,0,27,5
32.7683,-117.2528,2020,1,3,0,0,3,0
32.7683,-117.2527,2020,5,41,0,0,17,24
32.7683,-117.2526,2020,2,8,0,0,7,1
32.7683,-117.2525,2020,3,21,0,0,16,5
32.7683,-117.2524,2020,6,113,5,0,48,60
32.7683,-117.2523,2020,6,48,0,0,15,33
32.7683,-117.2522,2020,1,2,0,0,2,0
32.7683,-117.2521,2020,2,4,0,0,0,3
32.7683,-117.2517,2020,1,2,0,0,2,0
32.7683,-117.2515,2020,1,6,0,0,6,0
32.7683,-117.2511,2020,2,45,1,0,14,30
32.7683,-117.2509,2020,1,5,0,0,0,5
32.7683,-117.2508,2020,1,14,0,0,13,0
32.7683,-117.2506,2020,1,12,0,0,2,10
32.7683,-117.2505,2020,1,3,0,0,3,0
32.7683,-117.2504,2020,2,35,0,0,12,20
32.7683,-117.2499,2020,1,7,0,0,2,5
32.7683,-117.2498,2020,1,20,0,0,20,0
32.7683,-117.2496,2020,1,61,0,0,38,23
32.7683,-117.2492,2020,2,40,0,0,20,20
32.7684,-117.2533,2020,3,27,0,0,23,2
32.7684,-117.2532,2020,3,26,0,0,25,0
32.7684,-117.2531,2020,7,39,1,0,36,0
32.7684,-117.253,2020,1,8,1,0,7,0
32.7684,-117.2528,2020,2,18,4,0,8,6
32.7684,-117.2527,2020,1,12,0,0,10,0
32.7684,-117.2526,2020,4,47,0,0,0,46
32.7684,-117.2525,2020,3,21,0,0,9,12
32.7684,-117.2524,2020,3,33,0,0,17,13
32.7684,-117.2523,2020,3,7,2,0,3,0
32.7684,-117.2522,2020,2,15,0,0,15,0
32.7684,-117.2521,2020,4,65,0,0,31,18
32.7684,-117.252,2020,1,39,0,0,33,0
32.7684,-117.2519,2020,2,20,0,0,0,20
32.7684,-117.2518,2020,1,10,0,0,0,10
32.7684,-117.2517,2020,1,2,0,0,1,0
32.7684,-117.2515,2020,1,20,0,0,0,0
32.7684,-117.2514,2020,2,75,0,0,55,20
32.7684,-117.2512,2020,1,60,0,0,24,24
32.7684,-117.251,2020,1,23,0,0,3,20
32.7684,-117.2509,2020,3,13,0,0,1,6
32.7684,-117.2508,2020,1,4,0,0,4,0
32.7684,-117.2505,2020,1,2,0,0,2,0
32.7684,-117.2504,2020,2,105,0,0,5,100
32.7684,-117.25,2020,1,75,0,0,0,75
32.7684,-117.2499,2020,1,203,0,0,3,200
32.7684,-117.2496,2020,6,22,6,0,16,0
32.7685,-117.2534,2020,1,24,0,0,24,0
32.7685,-117.2533,2020,2,31,3,0,28,0
32.7685,-117.2531,2020,1,3,0,0,1,2
32.7685,-117.253,2020,1,3,0,0,1,0
32.7685,-117.2528,2020,1,22,0,0,21,1
32.7685,-117.2526,2020,2,7,0,0,2,5
32.7685,-117.2525,2020,2,11,0,0,11,0
32.7685,-117.2524,2020,3,20,0,0,6,12
32.7685,-117.2523,2019,1,1,0,0,0,1
32.7685,-117.2523,2020,7,65,0,0,30,30
32.7685,-117.2522,2020,3,32,0,0,7,25
32.7685,-117.2521,2020,2,3,0,0,2,1
32.7685,-117.252,2020,2,12,1,0,11,0
32.7685,-117.2519,2020,1,8,0,0,3,5
32.7685,-117.2517,2020,1,15,0,0,15,0
32.7685,-117.2516,2020,1,75,0,0,0,75
32.7685,-117.2514,2020,1,8,0,0,8,0
32.7685,-117.2512,2020,1,50,0,0,0,49
32.7685,-117.251,2020,2,4,0,0,4,0
32.7685,-117.2509,2020,1,7,0,0,7,0
32.7685,-117.2508,2020,1,123,0,0,1,119
32.7685,-117.2507,2020,1,2,0,0,2,0
32.7685,-117.2506,2020,3,40,0,0,40,0
32.7685,-117.2505,2020,1,1,0,0,1,0
32.7685,-117.2504,2020,1,10,0,0,0,0
32.7685,-117.2503,2020,1,12,0,0,7,5
32.7685,-117.2502,2020,1,71,0,0,15,56
32.7685,-117.2498,2020,1,10,0,0,10,0
32.7685,-117.2494,2020,1,10,0,0,0,10
32.7685,-117.2459,2020,1,7,0,0,0,0
32.7685,-117.2455,2020,1,60,3,0,36,20
32.7685,-117.2453,2020,1,21,0,0,0,21
32.7686,-117.2533,2020,7,57,1,0,40,15
32.7686,-117.2532,2020,4,28,0,0,25,3
32.7686,-117.2531,2020,1,10,0,0,0,10
32.7686,-117.253,2020,3,28,0,0,11,10
32.7686,-117.2529,2020,3,28,0,0,3,2
32.7686,-117.2528,2020,1,10,0,0,10,0
32.7686,-117.2527,2020,94,241,4,0,152,84
32.7686,-117.2526,2020,56,268,0,0,206,61
32.7686,-117.2525,2020,4,132,1,0,55,3
32.7686,-117.2524,2020,8,55,4,0,51,0
32.7686,-117.2523,2019,1,1,0,0,0,1
32.7686,-117.2523,2020,4,42,0,1,30,10
32.7686,-117.2522,2020,3,23,0,0,6,17
32.7686,-117.2521,2020,2,16,0,0,14,2
32.7686,-117.2519,2020,2,13,0,0,13,0
32.7686,-117.2518,2020,4,52,0,0,40,10
32.7686,-117.2517,2020,1,1,0,0,1,0
32.7686,-117.2516,2020,2,2,1,0,1,0
32.7686,-117.2514,2020,1,2,0,0,1,0
32.7686,-117.2513,2020,1,1,0,0,1,0
32.7686,-117.2512,2020,2,26,0,0,5,20
32.7686,-117.2511,2020,3,39,0,0,12,25
32.7686,-117.251,2020,1,30,0,0,0,30
32.7686,-117.2509,2020,1,51,0,0,37,14
32.7686,-117.2507,2020,1,4,1,0,3,0
32.7686,-117.2506,2020,1,30,0,0,10,20
32.7686,-117.2505,2020,1,1,0,0,1,0
32.7686,-117.2504,2020,1,43,0,1,22,20
32.7686,-117.2503,2020,1,1,0,0,0,1
32.7687,-117.2535,2020,2,103,0,0,100,3
32.7687,-117.2534,2020,4,57,1,0,44,2
32.7687,-117.2532,2020,1,11,0,0,1,0
32.7687,-117.253,2020,2,15,0,0,1,0
32.7687,-117.2529,2020,1,18,0,0,0,0
32.7687,-117.2528,2020,3,54,0,0,20,12
32.7687,-117.2527,2020,3,49,1,0,47,1
32.7687,-117.2525,2020,2,15,0,0,14,0
32.7687,-117.2524,2020,4,45,0,0,45,0
32.7687,-117.2523,2020,4,76,2,0,39,35
32.7687,-117.2522,2020,2,11,0,0,10,1
32.7687,-117.2521,2020,2,13,0,0,11,0
32.7687,-117.252,2020,3,9,1,0,5,2
32.7687,-117.2519,2020,3,5,1,0,2,2
32.7687,-117.2516,2020,1,26,0,0,20,6
32.7687,-117.2515,2020,1,2,0,0,0,1
32.7687,-117.2514,2020,1,2,0,0,2,0
32.7687,-117.2513,2020,1,30,0,0,30,0
32.7687,-117.2512,2020,1,10,0,0,10,0
